,,
따뜻한 발라드,따뜻한 차한잔에 달콤한 최신 발라드 5,https://www.youtube.com/watch?v=dgCJBuCmXBM&pp=ygUT65Sw65y77ZWcIOuwnOudvOuTnA%3D%3D
따뜻한 발라드,𝐏𝐥𝐚𝐲𝐥𝐢𝐬𝐭 | 작정하고 선곡한 겨울발라드 ㅣ 군고구마감성,https://www.youtube.com/watch?v=OeqJg-tBeH4&pp=ygUT65Sw65y77ZWcIOuwnOudvOuTnA%3D%3D
따뜻한 발라드,[감동주의] 시청자를 감동시킨 위로의 한마디 #shorts,https://www.youtube.com/shorts/zPROKYv22Mg
따뜻한 발라드,[MV] Paul Kim(폴킴) _ Me After You(너를 만나),https://www.youtube.com/watch?v=YBzJ0jmHv-4&pp=ygUT65Sw65y77ZWcIOuwnOudvOuTnA%3D%3D
따뜻한 발라드,편안하게 들을 수 있는 발라드 일할 때 듣기 좋은 곡 모음,https://www.youtube.com/watch?v=8PhzskQ7OcI&pp=ygUT65Sw65y77ZWcIOuwnOudvOuTnA%3D%3D
명상 음악,스트레스 해소 명상음악) 물라만트라 by noel. moolamantra,https://www.youtube.com/watch?v=8Wq9MTNJRw8&pp=ygUN66qF7IOBIOydjOyVhQ%3D%3D
명상 음악,"틀어놓고 주무세요, 돈이 쏟아집니다온 우주의 엄청난 대운이 나에게 찾아옵니다",https://www.youtube.com/watch?v=i7C3u0qiUpI&pp=ygUN66qF7IOBIOydjOyVhQ%3D%3D
명상 음악,"참 신기하다! 생각이 사라지고 머리가 정화되며 마음이 편안해지는 음악- 자연치유명상음악 (조용한 피아노, 물소리, 새소리, 명상의시간) Meditation MUSIC",https://www.youtube.com/watch?v=50j0kF9DCu8&pp=ygUN66qF7IOBIOydjOyVhQ%3D%3D
명상 음악,"잠에 들며 공황장애, 불안장애의 치유를 돕는 수면 명상가이드, 하루 1번씩 들으며 공황장애, 불안증 극복하는 훈련! [BSM Level 2 - 정서 안정 및 잠재의식 치유]",https://www.youtube.com/watch?v=zAIZpNbYytI&pp=ygUN66qF7IOBIOydjOyVhQ%3D%3D
명상 음악,명상이 필요할 때 10분 명상 가이드,https://www.youtube.com/watch?v=yiysD0Jl2Wo&pp=ygUN66qF7IOBIOydjOyVhQ%3D%3D
모티베이션 음악,"운동 자극, 동기 부여, 운동할 때 듣는 신나는 음악, 광고X",https://www.youtube.com/watch?v=SpCBnGXWeYc&pp=ygUW66qo7Yuw67Kg7J207IWYIOydjOyVhQ%3D%3D
모티베이션 음악,[브금브금] 동기부여음악 지치고 힘들다면 한번 들어보세요 작게나마 힘이되어 드리겠습니다.,https://www.youtube.com/watch?v=j37BhzXOeNE&pp=ygUW66qo7Yuw67Kg7J207IWYIOydjOyVhQ%3D%3D
모티베이션 음악,"Workout Motivation music 운동할때 듣는 음악 헬스음악, 헬스장 음악, 운동자극노래, 운동 1",https://www.youtube.com/watch?v=sgElqt0U2rg&pp=ygUW66qo7Yuw67Kg7J207IWYIOydjOyVhQ%3D%3D
모티베이션 음악,"운동 자극, 동기 부여, 운동할 때 듣는 신나는 음악, 광고X",https://www.youtube.com/watch?v=SpCBnGXWeYc&pp=ygUW66qo7Yuw67Kg7J207IWYIOydjOyVhQ%3D%3D
모티베이션 음악,zindagi ki raho meshort#emotionalstatus#like#motivation #garib#like#youtube#sadsong #varilshorts,https://www.youtube.com/shorts/S6YTbFoNm9M
목욕할 때 듣기 좋은 노래,아이의 상상력을 자극하는 귀여운 음악 모음 • Relax Music,https://www.youtube.com/watch?v=P6Ble8xQzlc&pp=ygUi66qp7JqV7ZWgIOuVjCDrk6PquLAg7KKL7J2AIOuFuOuemA%3D%3D
목욕할 때 듣기 좋은 노래,동글동글 통통 놀이 음악 [3시간] happy play time,https://www.youtube.com/watch?v=8HkyoGOjN7o&pp=ygUi66qp7JqV7ZWgIOuVjCDrk6PquLAg7KKL7J2AIOuFuOuemA%3D%3D
목욕할 때 듣기 좋은 노래,𝙋𝙇𝘼𝙔𝙇𝙄𝙎𝙏 . 주인장이 보장하는 토요일 아침 상쾌한 띵곡 팝송 모음,https://www.youtube.com/watch?v=jDRXjzrhlno&pp=ygUi66qp7JqV7ZWgIOuVjCDrk6PquLAg7KKL7J2AIOuFuOuemA%3D%3D
목욕할 때 듣기 좋은 노래,"[𝑷𝑶𝑷] 재택근무,야근할 떄 듣기 좋은 POP 노래모음 (work music)",https://www.youtube.com/watch?v=NZ_GFNjL8Xw&pp=ygUi66qp7JqV7ZWgIOuVjCDrk6PquLAg7KKL7J2AIOuFuOuemA%3D%3D
목욕할 때 듣기 좋은 노래,[더이누스사운드] Track 2. 민트 스퀘어 #클래식기타 #목욕할때듣는노래 #playlist,https://www.youtube.com/watch?v=G-OzFQQ87LM&pp=ygUi66qp7JqV7ZWgIOuVjCDrk6PquLAg7KKL7J2AIOuFuOuemA%3D%3D
무기력 극복 음악,힘들었던 순간마다 나를 위로해주는 명대사들,https://www.youtube.com/watch?v=0ZHqB7Fplu0&pp=ygUX66y06riw66ClIOq3ueuztSDsnYzslYU%3D
무기력 극복 음악,아무것도 두려워 말라 Don't Be Afraid,https://www.youtube.com/watch?v=TESi4iLJzWw&pp=ygUX66y06riw66ClIOq3ueuztSDsnYzslYU%3D
무기력 극복 음악,"k-pop, 손방일 / 결정장애",https://www.youtube.com/watch?v=Jdyu9v7uN1Q&pp=ygUX66y06riw66ClIOq3ueuztSDsnYzslYU%3D
무기력 극복 음악,누구나 불안하지만 분명 누구나 극복합니다. 불안장애 극복방법 알기 | 박서희 정신과의사,https://www.youtube.com/watch?v=fMygYb9njvI&pp=ygUX66y06riw66ClIOq3ueuztSDsnYzslYU%3D
무기력 극복 음악,PLayLiST 긍정 에너지 뿜뿜! 새롭게 시작할때 필요한 희망노래 플레이리스트 | 지치고 힘들때 꿈과 희망을 주는 긍정노래 새해노래 모음,https://www.youtube.com/watch?v=Tg8b2DSJmbo&pp=ygUX66y06riw66ClIOq3ueuztSDsnYzslYU%3D
불면증 음악,천둥 번개 빗소리 - 1시간 깊은 수면 불면증 개선 잠 잘오는 빗소리,https://www.youtube.com/watch?v=acYH78c5tuQ&pp=ygUQ67aI66m07KadIOydjOyVhQ%3D%3D
불면증 음악,"평온하게 잠드는 수면음악, 잠잘 때 듣는 음악, 불면증 치료 음악, 스트레스 해소 음악",https://www.youtube.com/watch?v=ykbEuTir3D8&pp=ygUQ67aI66m07KadIOydjOyVhQ%3D%3D
불면증 음악,"【마음이 편안해지는 수면음악 ASMR】잔잔한 오르골 수면음악, 수면유도음악, 스트레스해소음악, 잠잘때듣는음악, 불면증치료음악 (10시간/5분후검은화면/중간광고없음)",https://www.youtube.com/watch?v=Ay8LmUzwu04&pp=ygUQ67aI66m07KadIOydjOyVhQ%3D%3D
불면증 음악,"잠들기 전 하루를 정리하는 30분 수면음악 빗소리, 불면증치료음악, 잠잘때듣는음악, 잠잘오는음악 (Endless)",https://www.youtube.com/watch?v=hvJ_cp-j9C0&pp=ygUQ67aI66m07KadIOydjOyVhQ%3D%3D
불면증 음악,[3시간] 포근한 수면유도음악 / 불면증치료음악 / 잠잘때듣는음악 / 힐링음악 / 수면음악 /태교음악/ relaxing music sleep / Deep sleep music,https://www.youtube.com/watch?v=2t7g0ux6GYQ&pp=ygUQ67aI66m07KadIOydjOyVhQ%3D%3D
불안 해소 음악,불안장애 공황장애 스트레스 우울증 분노조절 극복 치유 필수 인코딩 에너지,https://www.youtube.com/watch?v=62fyuzX_KXU&pp=ygUU67aI7JWIIO2VtOyGjCDsnYzslYU%3D
불안 해소 음악,#강아지안정음악 심리안정 스트레스해소 분리불안 불리불안 진정 짖음방지 짖음해소,https://www.youtube.com/watch?v=C8ONub7LlhY&pp=ygUU67aI7JWIIO2VtOyGjCDsnYzslYU%3D
불안 해소 음악,"강아지 휴식음악 (12시간 연속듣기) 분리불안해소와 심리안정, 외출할때 들으면 좋은음악, 혼자있는 강아지를 위한 음악 by 도그 뮤직 테라피",https://www.youtube.com/watch?v=wEzQKt-R6i4&pp=ygUU67aI7JWIIO2VtOyGjCDsnYzslYU%3D
불안 해소 음악,"강아지 신나는 힐링음악 11시간 연속재생 / 분리불안해소, 기분업, 스트레스해소 외출시 틀어주세요! (healing music, puppy music)",https://www.youtube.com/watch?v=ynBXyF7ZgUw&pp=ygUU67aI7JWIIO2VtOyGjCDsnYzslYU%3D
불안 해소 음악,강아지 분리불안해소 음악. 외출할 때 틀어 놓으세요. 10시간 심리안정 수면유도 음악 _13,https://www.youtube.com/watch?v=8RX19wvP3NQ&pp=ygUU67aI7JWIIO2VtOyGjCDsnYzslYU%3D
수면 음악,"5시간 수면음악 ""괜찮아 모두 잘될 거야"""" 불면증음악",위로음악
수면 음악,수면유도음악 | 잠이 안 오나요? 10분 안에 재워줄게요 | 잠잘때 듣는 음악,https://www.youtube.com/watch?v=e65I79f1HrU&pp=ygUN7IiY66m0IOydjOyVhQ%3D%3D
수면 음악,"동양풍수면음악+빗소리 Relaxing Sleep Music, Meditation Music, Stress Relief Music, Deep Sleeping Music",https://www.youtube.com/watch?v=GeazPtVTJAE&pp=ygUN7IiY66m0IOydjOyVhQ%3D%3D
수면 음악,【Playlist】 지브리의 피아노 OST 모음은 제가 공부하면서들을 수있어서 좋았어요 (나우시카에서 아리에 티까지),https://www.youtube.com/watch?v=U34kLXjdw90&pp=ygUN7IiY66m0IOydjOyVhQ%3D%3D
수면 음악,"퇴근 후 밤 열한시, 잠들기 아쉬워 연주해본 감성 재즈 | Night & Jazz | 수면 카페 공부 독서 재택 코딩",https://www.youtube.com/watch?v=Sllp_eTV7Ks&pp=ygUN7IiY66m0IOydjOyVhQ%3D%3D
스트레스 해소 음악,스트레스 격파 체조 | 스트레스 안녕~ | 핑크퐁 체조 | 핑크퐁! 인기동요,https://www.youtube.com/watch?v=ZzuUmgHhbN8&pp=ygUa7Iqk7Yq466CI7IqkIO2VtOyGjCDsnYzslYU%3D
스트레스 해소 음악,"몸과 마음이 편안해지는 치유음악 하루10분 만병을 치료 해주는 힐링 명상 기치료 음악 및 영상 - 아침음악, 힐링음악, 명상음악, 스트레스해소음악",https://www.youtube.com/watch?v=UvCYPbfEGW4&pp=ygUa7Iqk7Yq466CI7IqkIO2VtOyGjCDsnYzslYU%3D
스트레스 해소 음악,세로토닌 분비를 촉진시켜 뇌와 몸이 행복해지는 행복 호르몬 명상 음악,https://www.youtube.com/watch?v=aRHtd_rcfD4&pp=ygUa7Iqk7Yq466CI7IqkIO2VtOyGjCDsnYzslYU%3D
스트레스 해소 음악,"숲속에서 듣는 힐링음악편안한 휴식음악,스트레스 해소음악,명상음악 - ""In The Woods""""""",https://www.youtube.com/watch?v=RTj5IeA432Y&pp=ygUa7Iqk7Yq466CI7IqkIO2VtOyGjCDsnYzslYU%3D
스트레스 해소 음악,"마음의 평화를 위한 명상음악 | 1시간 연속듣기, 중간광고없음 | 편안한 힐링음악, 치유음악, 스트레스 해소 음악",https://www.youtube.com/watch?v=EsL7TErAQKc&pp=ygUa7Iqk7Yq466CI7IqkIO2VtOyGjCDsnYzslYU%3D
신나는 음악,"[PLAYLIST] 한곡한곡 엄선한, 운동할 때 듣는 신나는 음악 광고없음",https://www.youtube.com/watch?v=4Yv-rNhVV8o&pp=ygUQ7Iug64KY64qUIOydjOyVhQ%3D%3D
신나는 음악,와우 신나는 통기타연주 노래 너무너무 좋아 #추억의노래 #7080 가요#기타강의,https://www.youtube.com/shorts/tMO4Dateg9U
신나는 음악,"스타벅스 매장음악 ( 중간광고없음) / Starbucks Jazz Piano Music / 카페음악, 매장음악, 라운지음악",https://www.youtube.com/watch?v=86gToHFkbiU&pp=ygUQ7Iug64KY64qUIOydjOyVhQ%3D%3D
신나는 음악,광고없는 신나는 트로트 메들리 2시간 하루 종일 들어도 좋은 노래 40곡모음 술술 넘어가는 트로트메들리,https://www.youtube.com/watch?v=mDHWCjs63x0&pp=ygUQ7Iug64KY64qUIOydjOyVhQ%3D%3D
신나는 음악,Playlistㅣ듣기만 해도 센치한 가을이 느껴지는 부드러운 감성 재즈 ㅣ스누피 재즈 힙 ㅣRelaxing Jazz Background Music,https://www.youtube.com/watch?v=p7-ndhZgrOE&pp=ygUQ7Iug64KY64qUIOydjOyVhQ%3D%3D
신나는 팝 음악,[ 𝐩𝐥𝐚𝐲𝐥𝐢𝐬𝐭 ] 공부할 때 듣는 적당히 신나는 팝송 (재업),https://www.youtube.com/watch?v=R1PMZuvX8zs&pp=ygUU7Iug64KY64qUIO2MnSDsnYzslYU%3D
신나는 팝 음악,"도입부 부터 좋은 출근준비 팝송활기찬 뉴욕 아침의 분위기Design making tutorial | 노동요, 신나는 팝송| 중간광고없음",https://www.youtube.com/watch?v=p9HjZshdjt4&pp=ygUU7Iug64KY64qUIO2MnSDsnYzslYU%3D
신나는 팝 음악,"90~2000년 초 댄스곡 모음, 90년대에서 2000년대 초반 히트했던 신나는 댄스음악 40곡 연속듣기. 기분좋을때 들으면 더욱신나는 노래, 보고듣는 소울뮤직TV",https://www.youtube.com/watch?v=a4ECAYdyjuU&pp=ygUU7Iug64KY64qUIO2MnSDsnYzslYU%3D
신나는 팝 음악,신나는 90년대 유로댄스 4탄 다같이 흔들어봅시다^^ 숨겨진 유로댄스 디스코로 스트레스 날려버려요!~댄스음악. 댄스곡 연속듣기. 댄스곡 노래모음,https://www.youtube.com/watch?v=RegKzFfUN_0&pp=ygUU7Iug64KY64qUIO2MnSDsnYzslYU%3D
신나는 팝 음악,"𝐏𝐥𝐚𝐲𝐥𝐢𝐬𝐭 제이팝 붐은 온다! 한번쯤은 들어본 유명한 J-POP 부터 숨은 명곡까지 | 요루시카, YOASOBI, 아이묭",https://www.youtube.com/watch?v=yOlBsus_Hno&pp=ygUU7Iug64KY64qUIO2MnSDsnYzslYU%3D
신나는노래,신나는노래 댄스곡 연속듣기 ♫ 90년대 댄스곡 모음 ♫ 운동할때 듣는음악 신나는노래 ♫ 광고없는 노래,https://www.youtube.com/watch?v=5tdRKPIjFvo&pp=ygUQ7Iug64KY64qUIOuFuOuemA%3D%3D
신나는노래,신나는 신나는 트로트 | KPOP [ TROT ] | PLAYLIST( 꽃길.상사화.여인의 눈물.회룡포.바람길...),https://www.youtube.com/watch?v=QlLgNoo3dGQ&pp=ygUQ7Iug64KY64qUIOuFuOuemA%3D%3D
신나는노래,광고 없는 7080 좋은노래 50곡 모음 50대이상이 들으면 기분좋아지는 7080노래모음 추억으로 떠나는 7080노래여행 - 7080 추억의 인기가요,https://www.youtube.com/watch?v=6IgZ9nlvnNk&pp=ygUQ7Iug64KY64qUIOuFuOuemA%3D%3D
신나는노래,[Playlist] 사장님 지금 이 노래 제목 뭐예요??ㅣ선곡 맛집 카페에서 들리는 BGMㅣtrendy coffee shop playlist,https://www.youtube.com/watch?v=VVc7X4lSO4w&pp=ygUQ7Iug64KY64qUIOuFuOuemA%3D%3D
신나는노래,신나는노래 ♫ 댄스곡 연속듣기 ♫ 90년대 댄스곡 모음 ♫ 운동할때 듣는음악 신나는노래 ♫ 광고없는 노래,https://www.youtube.com/watch?v=Ajwn5s7TuuI&pp=ygUQ7Iug64KY64qUIOuFuOuemA%3D%3D
아이동요,2024 핑크퐁 추석특집 | 온가족이 함께 듣는 동요 모음 | 핑크퐁 아기상어와 퐁성한 한가위 보내세요! | 추석 동요 | 가족 동요 | 핑크퐁! 인기동요,https://www.youtube.com/watch?v=kxwWS_dzBwo&pp=ygUN7JWE7J20IOuPmeyalA%3D%3D
아이동요,예쁜 아기 곰 | 어린이 베스트 동요 | 인기동요 | 주니토니 by 키즈캐슬,https://www.youtube.com/watch?v=w4VSKTjdm80&pp=ygUN7JWE7J20IOuPmeyalA%3D%3D
아이동요,저학년 아이들이 좋아하는 노래 모음집,https://www.youtube.com/watch?v=pQPdmcLfoFE&pp=ygUN7JWE7J20IOuPmeyalA%3D%3D
아이동요,"핑크퐁 뱀파이어 할로윈 동요 특집 | 오싹오싹 뱀파이어와 유령 아기 상어, 좀비 친구들! | 뱀파이어 결혼식 외 9곡 | + 모음집 | 할로윈 동요 | 핑크퐁! 인기동요",https://www.youtube.com/watch?v=u3DInkErRK8&pp=ygUN7JWE7J20IOuPmeyalA%3D%3D
아이동요,지우가 살아있는 아기 인형을 돌봐요. 인기동요 장난감 놀이 Pretend Play Baby Dolls Nursery Rhymes for kids [제이제이 튜브-JJ tube],https://www.youtube.com/watch?v=yHgqJjxCPWo&pp=ygUN7JWE7J20IOuPmeyalA%3D%3D
아이유노래,"[IU] '내 손을 잡아(Hold My Hand)' Live Clip (2019 IU Tour Concert 'Love, poem')",https://www.youtube.com/watch?v=3iM_06QeZi8&pp=ygUR7JWE7J207JygIOuFuOuemCA%3D
아이유노래,IU strawberry moon Lyrics (아이유 스트로베리 문 가사) [Color Coded Lyrics/Han/Rom/Eng],https://www.youtube.com/watch?v=BJNHoRrZw7k&pp=ygUR7JWE7J207JygIOuFuOuemCA%3D
아이유노래,[IU] '에잇(eight)' Live Clip (2022 IU Concert 'The Golden Hour : 오렌지 태양 아래'),https://www.youtube.com/watch?v=Cxzzg7L3Xgc&pp=ygUR7JWE7J207JygIOuFuOuemCA%3D
아이유노래,[믿고보는MMA] 울컥감동 주의 아이유(IU) - 이름에게 #멜론 #MELON,https://www.youtube.com/watch?v=tANNOmdIwXs&pp=ygUR7JWE7J207JygIOuFuOuemCA%3D
아이유노래,[진]『Playlist』 아이유 노래모음ㅣBest Songs of IUㅣ,https://www.youtube.com/watch?v=iBLmkmhHgAc&pp=ygUR7JWE7J207JygIOuFuOuemCA%3D
어쿠스틱 음악,[카페음악] Acoustic Pop #5 어쿠스틱 팝,https://www.youtube.com/watch?v=XDknhUmRCng&pp=ygUT7Ja07L-g7Iqk7YuxIOydjOyVhQ%3D%3D
어쿠스틱 음악,[바닐라 어쿠스틱 – ‘코발트 블루’ LIVE CLIP],https://www.youtube.com/watch?v=V2EuHK6bA5U&pp=ygUT7Ja07L-g7Iqk7YuxIOydjOyVhQ%3D%3D
어쿠스틱 음악,솔개 (어쿠스틱음악창고),https://www.youtube.com/watch?v=pEXp38bUy5s&pp=ygUT7Ja07L-g7Iqk7YuxIOydjOyVhQ%3D%3D
어쿠스틱 음악,기도 (어쿠스틱 음악창고),https://www.youtube.com/watch?v=WBnPxL2M23k&pp=ygUT7Ja07L-g7Iqk7YuxIOydjOyVhQ%3D%3D
어쿠스틱 음악,어쿠스틱 음악에 반해버린 말숙이,https://www.youtube.com/watch?v=iXIiueUIJ4Q&pp=ygUT7Ja07L-g7Iqk7YuxIOydjOyVhQ%3D%3D
외로움 위로 음악,Vitamin Music#music #relaxing #healing #study #sleeping #soul #불면증#우울증#외로움#위로,https://www.youtube.com/watch?v=dah-m949Z3c&pp=ygUX7Jm466Gc7JuAIOychOuhnCDsnYzslYU%3D
외로움 위로 음악,음악의 겨울밤 아련한 외로움,https://www.youtube.com/watch?v=X7hbYeXknqo&pp=ygUX7Jm466Gc7JuAIOychOuhnCDsnYzslYU%3D
외로움 위로 음악,[미스터리 듀엣] 마음의 평안을 주는 필순의 목소리 - 나의 외로움이 널 부를 때 (장필순),https://www.youtube.com/watch?v=FUTFRV5br44&pp=ygUX7Jm466Gc7JuAIOychOuhnCDsnYzslYU%3D
외로움 위로 음악,"""비가 외로움마저 씻겨주길..""""너에게 보내는 수면음악""",https://www.youtube.com/watch?v=gIaNXDn9OBc&pp=ygUX7Jm466Gc7JuAIOychOuhnCDsnYzslYU%3D
외로움 위로 음악,외로움을 많이 타는 당신을 위한 힐링영상,https://www.youtube.com/watch?v=vppvJYFxWCM&pp=ygUX7Jm466Gc7JuAIOychOuhnCDsnYzslYU%3D
우울할때듣는노래,이별 중 일어난 대참사,https://www.youtube.com/shorts/Ds7TGNcT81M
우울할때듣는노래,인생이 힘들 때 이영상을 보면 무조건 잘 될 겁니다,https://www.youtube.com/watch?v=rnQwJaSh69A&pp=ygUa7Jqw7Jq47ZWg65WMIOuTo-uKlCDrhbjrnpg%3D
우울할때듣는노래,지치고 힘든 당신에게 위로가 되는 드라마속 명대사,https://www.youtube.com/watch?v=6VEnTQ2rx_4&pp=ygUa7Jqw7Jq47ZWg65WMIOuTo-uKlCDrhbjrnpg%3D
우울할때듣는노래,[Playlist] INFJ가 우울할 때 듣는 노래모음 | 세상과 권태기 온 당신에게 |,https://www.youtube.com/watch?v=0F5wjL49FLM&pp=ygUa7Jqw7Jq47ZWg65WMIOuTo-uKlCDrhbjrnpg%3D
우울할때듣는노래,"𝐏𝐥𝐚𝐲𝐥𝐢𝐬𝐭 삶이 힘들고 지칠 때, 너의 위로가 되어주길 (가사 포함)",https://www.youtube.com/watch?v=9xRxUk37uoY&pp=ygUa7Jqw7Jq47ZWg65WMIOuTo-uKlCDrhbjrnpg%3D
위로되는 노래,𝑷𝒍𝒂𝒚𝒍𝒊𝒔𝒕ㅣ할 수 있다 !동기부여 200% 노래모음ㅣ수능 전 듣는 노래 플레이리스트ㅣK pop playlist 광고없음,https://www.youtube.com/watch?v=ScSrocMZICQ&pp=ygUT7JyE66Gc65CY64qUIOuFuOuemA%3D%3D
위로되는 노래,[애절한 발라드 명곡 20곡] 지친 마음을 위로하는 노래,https://www.youtube.com/watch?v=Bc62Au5qhXI&pp=ygUT7JyE66Gc65CY64qUIOuFuOuemA%3D%3D
위로되는 노래,힘들 때 위로 되는 노래 노라조-형 cover. 정명규,https://www.youtube.com/watch?v=lqoxA9cmSx8&pp=ygUT7JyE66Gc65CY64qUIOuFuOuemA%3D%3D
위로되는 노래,"the praise of life위로되는노래 , 힘이나는노래 ""인생예찬""""""",https://www.youtube.com/watch?v=JMMZytAJjMw&pp=ygUT7JyE66Gc65CY64qUIOuFuOuemA%3D%3D
위로되는 노래,"임영웅 콘서트 18곡을 광고없이듣기 임영웅 마음의 위로가 되는 노래모음~미운사랑, 사랑이이런건가요, 바램, 노래는나의인생, 별빛 같은 나의 사랑아, 곰배령, 계단 말고 엘리베이터",https://www.youtube.com/watch?v=50mFWmPkQGQ&pp=ygUT7JyE66Gc65CY64qUIOuFuOuemA%3D%3D
위로되는 발라드,힘들고 지칠때 위로가 되어주는 노래2탄,https://www.youtube.com/watch?v=41kxZ_v3Wo0&pp=ygUW7JyE66Gc65CY64qUIOuwnOudvOuTnA%3D%3D
위로되는 발라드,첫 소절부터 눈물 펑펑… 이소라x정승환의 ′나를 사랑하지 않는 그대에게′♪ 〈비긴어게인 코리아(beginagainkorea)〉 2회,https://www.youtube.com/watch?v=qLwFMKFyRls&pp=ygUW7JyE66Gc65CY64qUIOuwnOudvOuTnA%3D%3D
위로되는 발라드,양희은(Yang HeeEun) X 악동뮤지션(AKMU) - 엄마가 딸에게(Mother to daughter) | 판타스틱 듀오2 (Fantastic Duo2) | SBS ENTER,https://www.youtube.com/watch?v=MPzbTJN5wVc&pp=ygUW7JyE66Gc65CY64qUIOuwnOudvOuTnA%3D%3D
위로되는 발라드,"발라드 명곡 BEST TOP 100 베스트 발라드 모음 양파 지친 마음을 위로하는 노래 김필,양파, 이승기,왁스,김범수,소울스타,원티드,숙희,린,민경훈,문명진,루다,더씨야",https://www.youtube.com/watch?v=bnQNGC7Gxc4&pp=ygUW7JyE66Gc65CY64qUIOuwnOudvOuTnA%3D%3D
위로되는 발라드,"첫소절만 들어도 눈물샘 폭발하는 슬픈 노래모음 ♪들으면 눈물나는 발라드 명곡추천 양파, 이승기,왁스,김범수,소울스타,원티드,숙희,린,민경훈,문명진,루다,더씨야,윤건,디셈버",https://www.youtube.com/watch?v=iyk11GgpCrc&pp=ygUW7JyE66Gc65CY64qUIOuwnOudvOuTnA%3D%3D
지루함 해소 음악,깊은 안정을 돕는 릴렉스음악 °• 잔잔하고 평온한 시간,https://www.youtube.com/watch?v=quUl8dlKA8E&pp=ygUX7KeA66Oo7ZWoIO2VtOyGjCDsnYzslYU%3D
지루함 해소 음악,"편안한 휴식시간, 스르르 잠이 들어요｜강아지가 좋아하는 음악강아지 수면음악｜분리불안치료, 심신안정음악, 스트레스해소 음악 12시간 연속듣기",https://www.youtube.com/watch?v=IuFR1UpCayY&pp=ygUX7KeA66Oo7ZWoIO2VtOyGjCDsnYzslYU%3D
지루함 해소 음악,"고양이가 좋아하는 음악 24시간 • 고양이 편안한 음악, 고양이의 불안 감소 • 고양이의 수면을 돕는 음악",https://www.youtube.com/watch?v=C-BJOpjxQHE&pp=ygUX7KeA66Oo7ZWoIO2VtOyGjCDsnYzslYU%3D
지루함 해소 음악,[360 VR] 노래 연습이 지루할 때는 시간을 구분해서! [아바타 보컬 트레이닝] 황요정님 5화,https://www.youtube.com/watch?v=1m7HBOss22E&pp=ygUX7KeA66Oo7ZWoIO2VtOyGjCDsnYzslYU%3D
지루함 해소 음악,"𝗣𝗹𝗮𝘆𝗹𝗶𝘀𝘁 │ 우울은 수용성, 반신욕하며 듣는 재즈 모음",https://www.youtube.com/watch?v=wllCT1HcAhM&pp=ygUX7KeA66Oo7ZWoIO2VtOyGjCDsnYzslYU%3D
진정 음악,화내는 우리아이 진정시키는 잔잔한 음악 부드러운 성격을위한 힐링음악 [healing music],https://www.youtube.com/watch?v=RVvafqj-q94&pp=ygUN7KeE7KCVIOydjOyVhQ%3D%3D
